Co./Last Name,Date,Invoice,StockCode,PurCat,Quantity,UnitCost,Discount,LineTotal,TaxLabel,TaxAmount
Ganga Prasad Peas,10/03/2021,100321,277,1,30.0,0.367,0.0,12.0009,VAT9,0.99
Ashabhai,10/03/2021,i1475304,8412531963525,1,12.0,10.7833,0.0,141.046,VAT9,11.65
Flex Distributors,11/03/2021,625,9420016999708,1,120.0,0.9404,0.0,123.0,VAT9,10.16
Flex Distributors,11/03/2021,625,509,1,24.0,1.1085,0.0,29.0,VAT9,2.39
Market,11/03/2021,11032021,510,1,50.0,10.0,0.0,545.0,VAT9,45.0
Market,11/03/2021,11032021,512,1,50.0,10.0,0.0,545.0,VAT9,45.0
Market,11/03/2021,11032021,511,1,50.0,10.0,0.0,545.0,VAT9,45.0
Market,11/03/2021,CHAR11032021,513,1,108.0,2.0,0.0,235.44,VAT9,19.44
Tappoo Limited,12/03/2021,01456435,9300752250076,1,12.0,10.5,0.0,137.34,VAT9,11.34
Tappoo Limited,12/03/2021,01456435,9300752020181,1,12.0,11.12,0.0,145.4496,VAT9,12.01
Coca Cola,12/03/2021,IN000318256,1220000061545,1,24.0,2.5687,0.0,67.1985,VAT9,5.55
New World,12/03/2021,P0194000180637,252,1,24.0,0.453,0.0,11.85,VAT9,0.98
New World,12/03/2021,P0194000180637,514,1,24.0,0.5734,0.0,15.0,VAT9,1.24
Gift World,12/03/2021,0001,77,1,1.0,4.5872,0.0,5.0,VAT9,0.41
RB Patel,12/03/2021,0400041036258,8888299758398,1,10.0,0.7339,0.0,8.0,VAT9,0.66
Bargain Box,12/03/2021,LZRC0000637091,6938056200379,1,100.0,0.0183,0.0,2.0,VAT9,0.17
Post Office,12/03/2021,RLAP0-03212511558,431,1,6.0,0.6346,0.0,4.15,VAT9,0.34
Market,13/03/2021,130321,311,1,60.0,0.8257,0.0,54.0,VAT9,4.46
Legends Distributors,13/03/2021,14808,5555001340082,1,20.0,6.8992,0.0,150.3982,VAT9,12.42
Legends Distributors,13/03/2021,14808,9200129100112,1,10.0,9.487,0.0,103.4083,VAT9,8.54
Legends Distributors,13/03/2021,14808,9200129100259,1,5.0,21.56,0.0,117.502,VAT9,9.7
Paradise Beverages,13/03/2021,CUI-053991,9421902692765,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,13/03/2021,CUI-053991,9421014525302,1,240.0,3.9208,0.0,1025.6791,VAT9,84.69
Paradise Beverages,13/03/2021,CUI-053991,9421902692017,1,48.0,3.7517,0.0,196.2872,VAT9,16.21
Paradise Beverages,13/03/2021,CUI-053991,9421902692123,1,48.0,2.5566,0.0,133.7648,VAT9,11.04
Paradise Beverages,13/03/2021,CUI-053991,9421902692864,1,48.0,2.5566,0.0,133.7648,VAT9,11.04
Paradise Beverages,13/03/2021,CUI-053990,9421902692017,1,144.0,3.7517,0.0,540.24,VAT12.5,60.03
Paradise Beverages,13/03/2021,CUI-053990,9421902692123,1,96.0,2.5567,0.0,245.44,VAT12.5,27.27
Paradise Beverages,15/03/2021,CUI-054107,9421902692901,1,120.0,2.0004,0.0,261.6545,VAT9,21.6
Paradise Beverages,15/03/2021,CUI-054107,9421014525500,1,120.0,2.0004,0.0,261.6545,VAT9,21.6
Paradise Beverages,15/03/2021,CUI-054107,9421014525302,1,1200.0,3.9208,0.0,5128.4064,VAT9,423.45
Paradise Beverages,15/03/2021,CUI-054107,9421902692000,1,120.0,1.9419,0.0,254.0027,VAT9,20.97
Paradise Beverages,15/03/2021,CUI-054107,9421902692017,1,120.0,3.7517,0.0,490.718,VAT9,40.52
Paradise Beverages,15/03/2021,CUI-054107,9421902692888,1,120.0,1.982,0.0,259.2456,VAT9,21.41
Paradise Beverages,15/03/2021,CUI-054107,9421902692123,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,15/03/2021,CUI-054107,9421902692864,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,15/03/2021,CUI-054107,9421902692758,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,15/03/2021,CUI-054107,9421902692741,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,15/03/2021,CUI-054107,9421902692765,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,15/03/2021,CUI-054107,9421902692161,1,48.0,2.5566,0.0,133.7648,VAT9,11.04
FUSION,16/03/2021,160321,263,1,9.0,0.5,0.0,4.905,VAT9,0.41
Motibhai,16/03/2021,1180048871,9416323109459,1,120.0,2.154,0.0,281.7432,VAT9,23.26
Motibhai,16/03/2021,1180048871,9416323109480,1,6.0,2.154,0.0,14.0828,VAT9,1.16
Motibhai,16/03/2021,1180048871,93573023,1,60.0,0.534,0.0,34.9236,VAT9,2.88
Motibhai,16/03/2021,1180048871,93573030,1,100.0,0.285,0.0,31.065,VAT9,2.57
Motibhai,16/03/2021,1180048871,93573009,1,60.0,0.5347,0.0,34.9672,VAT9,2.89
Motibhai,16/03/2021,1180048871,93613323,1,100.0,0.285,0.0,31.065,VAT9,2.57
Motibhai,16/03/2021,1180048871,271,1,200.0,0.107,0.0,23.326,VAT9,1.93
Motibhai,16/03/2021,1180048871,93545037,1,30.0,0.7447,0.0,24.3506,VAT9,2.01
Ganga Prasad Peas,16/03/2021,150321,277,1,30.0,0.367,0.0,12.0009,VAT9,0.99
Dhaneshwar DAN,16/03/2021,160321A,398,1,26.0,1.5853,0.0,44.9298,VAT9,3.71
FMF,16/03/2021,V101502,9416470239603,1,60.0,0.4759,0.0,31.12,VAT9,2.57
FMF,16/03/2021,V101502,9416470218240,1,24.0,0.8883,0.0,23.24,VAT9,1.92
FMF,16/03/2021,V101502,9416470367450,1,24.0,0.8883,0.0,23.24,VAT9,1.92
FMF,16/03/2021,V101502,9416470216246,1,24.0,0.8883,0.0,23.24,VAT9,1.92
FMF,16/03/2021,V101502,9416470213245,1,24.0,0.8883,0.0,23.24,VAT9,1.92
FMF,16/03/2021,V101502,9416470214129,1,12.0,2.6773,0.0,35.02,VAT9,2.89
Legends Distributors,17/03/2021,14687,5555001340105,1,20.0,8.6236,0.0,187.9923,VAT9,15.52
Legends Distributors,17/03/2021,14687,302,1,100.0,1.7247,0.0,187.9923,VAT9,15.52
Legends Distributors,17/03/2021,14687,5555001340204,1,5.0,17.248,0.0,94.0016,VAT9,7.76
Legends Distributors,17/03/2021,14687,5555001340044,1,50.0,2.5876,0.0,141.0242,VAT9,11.64
Legends Distributors,17/03/2021,14687,5555001340082,1,50.0,6.899,0.0,375.9955,VAT9,31.05
Legends Distributors,17/03/2021,14687,9200129100044,1,30.0,2.5872,0.0,84.6058,VAT9,6.99
Legends Distributors,17/03/2021,14687,9200129100082,1,20.0,6.8996,0.0,150.4091,VAT9,12.42
Legends Distributors,17/03/2021,14687,9200129100112,1,10.0,9.487,0.0,103.4083,VAT9,8.54
Legends Distributors,17/03/2021,14687,9200129100150,1,5.0,12.936,0.0,70.5012,VAT9,5.82
Coca Cola,17/03/2021,IN000318995,9416216001464,1,48.0,1.4679,0.0,76.8014,VAT9,6.34
Coca Cola,17/03/2021,IN000318995,9416216057324,1,24.0,1.8463,0.0,48.2979,VAT9,3.99
Coca Cola,17/03/2021,IN000318995,9416216284102,1,8.0,3.3488,0.0,29.2011,VAT9,2.41
Coca Cola,17/03/2021,IN000318995,9416216283051,1,12.0,2.8058,0.0,36.7003,VAT9,3.03
Coca Cola,17/03/2021,IN000318995,9416216056488,1,24.0,1.8349,0.0,48.0036,VAT9,3.96
Coca Cola,17/03/2021,IN000318995,9416216015362,1,24.0,1.8458,0.0,48.287,VAT9,3.99
Coca Cola,17/03/2021,IN000318995,9416216008999,1,12.0,2.8058,0.0,36.7003,VAT9,3.03
Coca Cola,17/03/2021,IN000318995,9416216009040,1,12.0,2.8058,0.0,36.7003,VAT9,3.03
Coca Cola,17/03/2021,IN000318995,1220000061545,1,48.0,2.5687,0.0,134.397,VAT9,11.1
Coca Cola,17/03/2021,IN000318995,9416216050837,1,12.0,2.0417,0.0,26.705,VAT9,2.21
Coca Cola,17/03/2021,IN000318995,9416216050813,1,12.0,2.0425,0.0,26.7159,VAT9,2.21
Coca Cola,17/03/2021,IN000318995,9416216020434,1,12.0,2.1792,0.0,28.5035,VAT9,2.35
Coca Cola,17/03/2021,IN000318995,9416216020458,1,12.0,2.1792,0.0,28.5035,VAT9,2.35
Coca Cola,17/03/2021,IN000318995,9416216082074,1,24.0,1.8463,0.0,48.2979,VAT9,3.99
Coca Cola,17/03/2021,IN000318995,9416216002331,1,24.0,1.6976,0.0,44.4066,VAT9,3.67
Coca Cola,17/03/2021,IN000318995,9416216002768,1,12.0,3.57,0.0,46.6956,VAT9,3.86
CJ Patel,17/03/2021,2001543,9416542500396,1,6.0,2.6957,0.0,17.63,VAT9,1.46
CJ Patel,17/03/2021,2001543,9338815002645,1,12.0,1.802,0.0,23.57,VAT9,1.95
CJ Patel,17/03/2021,2001543,70330600065,1,50.0,1.81,0.0,98.65,VAT9,8.15
Punjas,17/03/2021,SAL/12245953,9403146709263,1,20.0,1.569,0.0,34.2042,VAT9,2.82
FUSION,17/03/2021,170321,263,1,13.0,0.5,0.0,7.085,VAT9,0.59
Ravnil's investment,17/03/2021,3606,265,1,120.0,0.0459,0.0,6.0,VAT9,0.5
Ravnil's investment,17/03/2021,3606,9300605030411,1,202.0,0.0454,0.0,10.0,VAT9,0.83
Ravnil's investment,17/03/2021,3606,9414043001145,1,48.0,0.6403,0.0,33.5,VAT9,2.77
Coca Cola,17/03/2021,cca,9416216283068,1,24.0,2.8058,0.0,73.4,VAT9,6.06
Market,18/03/2021,180321,51,1,50.0,0.9174,0.0,49.9983,VAT9,4.13
Tappoo Limited,18/03/2021,0157367,9310733000613,1,24.0,2.8398,0.0,74.29,VAT9,6.13
Western Metro,18/03/2021,1723,295,1,48.0,0.2103,0.0,11.0,VAT9,0.91
Western Metro,18/03/2021,1723,58,1,212.0,0.026,0.0,6.0,VAT9,0.5
Western Metro,18/03/2021,1723,116,1,12.0,1.7584,0.0,23.0,VAT9,1.9
Western Metro,18/03/2021,1723,76,1,12.0,2.1101,0.0,27.6,VAT9,2.28
Western Metro,18/03/2021,1723,9300605030411,1,800.0,0.0445,0.0,38.8,VAT9,3.2
Western Metro,18/03/2021,1723,706799200811,1,225.0,0.367,0.0,90.0,VAT9,7.43
Western Metro,18/03/2021,1723,2089,1,56.0,0.0819,0.0,5.0,VAT9,0.41
Western Metro,18/03/2021,1724,508,1,180.0,0.0917,0.0,18.0,VAT9,1.49
Western Metro,18/03/2021,1724,181,1,96.0,1.522,0.0,159.26,VAT9,13.15
Western Metro,18/03/2021,1724,294,1,100.0,0.0459,0.0,5.0,VAT9,0.41
Western Metro,18/03/2021,1724,294,1,404.0,0.05,0.0,22.02,VAT9,1.82
Western Metro,18/03/2021,1724,8992760121090,1,24.0,1.5585,0.0,40.77,VAT9,3.37
Paradise Beverages,19/03/2021,CUI-054501,9421902692901,1,120.0,2.0004,0.0,261.6545,VAT9,21.6
Paradise Beverages,19/03/2021,CUI-054501,9421014525500,1,120.0,2.0004,0.0,261.6545,VAT9,21.6
Paradise Beverages,19/03/2021,CUI-054501,9421014525302,1,1200.0,3.9208,0.0,5128.4064,VAT9,423.45
Paradise Beverages,19/03/2021,CUI-054501,9421902692758,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,19/03/2021,CUI-054501,9421902692741,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,19/03/2021,CUI-054501,9421902692765,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,19/03/2021,CUI-054501,9421902692161,1,48.0,2.5566,0.0,133.7648,VAT9,11.04
oceanic,19/03/2021,13474,78,1,540.6,0.8486,0.0,500.0375,VAT9,41.29
Ravnil's investment,19/03/2021,3708,8993500192011,1,240.0,0.2752,0.0,72.0,VAT9,5.95
New World,20/03/2021,195,252,1,21.0,0.4783,0.0,10.95,VAT9,0.9
New World,20/03/2021,195,514,1,24.0,0.5734,0.0,15.0,VAT9,1.24
New World,20/03/2021,195,515,1,1.0,2.0183,0.0,2.2,VAT9,0.18
FUSION,22/03/2021,220321,263,1,20.0,0.5,0.0,10.9,VAT9,0.9
Investment Legends,22/03/2021,2885,9310797257220,1,100.0,6.9036,0.0,752.4924,VAT9,62.13
Investment Legends,22/03/2021,2885,9310797257237,1,50.0,13.807,0.0,752.4815,VAT9,62.13
Investment Legends,22/03/2021,2885,9310797282161,1,20.0,7.523,0.0,164.0014,VAT9,13.54
Paradise Beverages,23/03/2021,CUI-054719,9421902692437,1,144.0,3.3821,0.0,530.8518,VAT9,43.83
Paradise Beverages,23/03/2021,CUI-054719,9421902692901,1,120.0,2.0004,0.0,261.6545,VAT9,21.6
Paradise Beverages,23/03/2021,CUI-054719,9421014525500,1,240.0,2.0004,0.0,523.309,VAT9,43.21
Paradise Beverages,23/03/2021,CUI-054719,9421014525302,1,1200.0,3.9208,0.0,5128.4064,VAT9,423.45
Paradise Beverages,23/03/2021,CUI-054719,9421902692000,1,120.0,1.9419,0.0,254.0027,VAT9,20.97
Paradise Beverages,23/03/2021,CUI-054719,9421902692017,1,120.0,3.7517,0.0,490.718,VAT9,40.52
Paradise Beverages,23/03/2021,CUI-054719,9421902692758,1,96.0,2.5567,0.0,267.5296,VAT9,22.09
Paradise Beverages,23/03/2021,CUI-054719,9421902692765,1,96.0,2.5567,0.0,267.5296,VAT9,22.09
Paradise Beverages,23/03/2021,CUI-054719,9421902692161,1,96.0,2.5567,0.0,267.5296,VAT9,22.09
Legends Distributors,23/03/2021,14894,5555001340082,1,30.0,6.899,0.0,225.5973,VAT9,18.63
Legends Distributors,23/03/2021,14894,5555001340105,1,30.0,8.6235,0.0,281.983,VAT9,23.28
Legends Distributors,23/03/2021,14894,302,1,100.0,1.7247,0.0,187.9923,VAT9,15.52
Legends Distributors,23/03/2021,14894,9200129100082,1,20.0,6.8995,0.0,150.4091,VAT9,12.42
Legends Distributors,23/03/2021,14894,9200129100112,1,10.0,9.487,0.0,103.4083,VAT9,8.54
Legends Distributors,23/03/2021,14894,9200129100150,1,10.0,12.936,0.0,141.0024,VAT9,11.64
Legends Distributors,23/03/2021,14894,5555001340303,1,5.0,25.872,0.0,141.0024,VAT9,11.64
Legends Distributors,23/03/2021,14894,5555001340044,1,20.0,2.5876,0.0,56.4075,VAT9,4.66
Market,23/03/2021,22032021,277,1,30.0,0.367,0.0,12.0009,VAT9,0.99
Coca Cola,23/03/2021,IN000321583,9416216057348,1,24.0,1.8463,0.0,48.2979,VAT9,3.99
Coca Cola,23/03/2021,IN000321583,9416216283068,1,36.0,2.8058,0.0,110.1009,VAT9,9.09
Coca Cola,23/03/2021,IN000321583,9416216001730,1,24.0,1.4679,0.0,38.4007,VAT9,3.17
Coca Cola,23/03/2021,IN000321583,9416216001723,1,24.0,1.4679,0.0,38.4007,VAT9,3.17
Coca Cola,23/03/2021,IN000321583,9416216057362,1,24.0,1.8463,0.0,48.2979,VAT9,3.99
Coca Cola,23/03/2021,IN000321583,9416216075298,1,12.0,2.8058,0.0,36.7003,VAT9,3.03
Coca Cola,23/03/2021,IN000321583,9416216002133,1,12.0,3.57,0.0,46.6956,VAT9,3.86
Coca Cola,23/03/2021,IN000321583,9416216057324,1,72.0,1.8463,0.0,144.8937,VAT9,11.96
Goodman Fielder,23/03/2021,A210822312043223,9414681200924,1,16.0,2.5725,0.0,44.86,VAT9,3.7
Ashabhai,23/03/2021,I1483224,9416590000190,1,100.0,0.178,0.0,19.402,VAT9,1.6
Ashabhai,23/03/2021,I1483224,9415093003233,1,6.0,3.5,0.0,22.89,VAT9,1.89
CJ Patel,24/03/2021,2005619,9338815001044,1,12.0,2.9,0.0,37.932,VAT9,3.13
CJ Patel,24/03/2021,2005619,9338815001150,1,12.0,2.8998,0.0,37.932,VAT9,3.13
CJ Patel,24/03/2021,2005619,9338815001204,1,48.0,0.5537,0.0,28.9722,VAT9,2.39
CJ Patel,24/03/2021,2005619,9338815001211,1,12.0,2.9,0.0,37.932,VAT9,3.13
Prasad Distributors,24/03/2021,441,9556023331597,1,10.0,1.6514,0.0,17.9959,VAT9,1.49
Prasad Distributors,25/03/2021,452,9556023331597,1,10.0,1.651,0.0,18.0,VAT9,1.49
Prasad Distributors,25/03/2021,452,285,1,30.0,0.3975,0.0,13.0,VAT9,1.07
FUSION,26/03/2021,,263,1,7.0,0.5,0.0,3.815,VAT9,0.32
New World,27/03/2021,423795,514,1,24.0,0.5351,0.0,14.0,VAT9,1.16
Market,27/03/2021,270321,311,1,90.0,0.8257,0.0,80.9979,VAT9,6.69
Legends Distributors,27/03/2021,17705,9000056100007,1,20.0,1.7248,0.0,37.6,VAT9,3.1
Market,29/03/2021,,51,1,50.0,0.9174,0.0,49.9983,VAT9,4.13
Ganga Prasad Peas,29/03/2021,270321,277,1,25.0,0.367,0.0,10.0062,VAT9,0.83
Goodman Fielder,29/03/2021,A210872811531683,706799200781,1,30.0,0.786,0.0,25.7022,VAT9,2.12
Goodman Fielder,29/03/2021,A210872811531683,706799200774,1,60.0,0.4953,0.0,32.3948,VAT9,2.67
Goodman Fielder,29/03/2021,A210872811531683,9414681004324,1,32.0,0.6987,0.0,24.3724,VAT9,2.01
Goodman Fielder,29/03/2021,A210872811531683,706799200750,1,30.0,0.335,0.0,10.9545,VAT9,0.9
Ashabhai,29/03/2021,I1486176 & I1486177,517,1,6.0,11.59,0.0,75.7986,VAT9,6.26
Ashabhai,29/03/2021,I1486176 & I1486177,516,1,12.0,2.66,0.0,34.7928,VAT9,2.87
FMF,30/03/2021,fmf300321,9416470239603,1,120.0,0.4758,0.0,62.239,VAT9,5.14
Coca Cola,30/03/2021,IN000324549,9416216001464,1,24.0,1.5254,0.0,39.9049,VAT9,3.29
Coca Cola,30/03/2021,IN000324549,9416216057324,1,48.0,1.9533,0.0,102.1984,VAT9,8.44
Coca Cola,30/03/2021,IN000324549,9416216283068,1,12.0,3.2033,0.0,41.8996,VAT9,3.46
Coca Cola,30/03/2021,IN000324549,9416216284102,1,16.0,3.3487,0.0,58.4022,VAT9,4.82
Coca Cola,30/03/2021,IN000324549,9416216008999,1,12.0,3.2033,0.0,41.8996,VAT9,3.46
Coca Cola,30/03/2021,IN000324549,9416216009347,1,8.0,3.3487,0.0,29.2011,VAT9,2.41
Coca Cola,30/03/2021,IN000324549,9416216284157,1,8.0,3.3487,0.0,29.2011,VAT9,2.41
Coca Cola,30/03/2021,IN000324549,9416216075281,1,12.0,3.2875,0.0,43.0005,VAT9,3.55
Coca Cola,30/03/2021,IN000324549,1220000061545,1,24.0,2.5687,0.0,67.1985,VAT9,5.55
Coca Cola,30/03/2021,IN000324549,9416216020458,1,24.0,2.385,0.0,62.3916,VAT9,5.15
Coca Cola,30/03/2021,IN000324549,9416216020434,1,24.0,2.385,0.0,62.3916,VAT9,5.15
Coca Cola,30/03/2021,IN000324549,9416216002133,1,12.0,3.7158,0.0,48.6031,VAT9,4.01
Coca Cola,30/03/2021,IN000324549,9416216002768,1,12.0,3.7158,0.0,48.6031,VAT9,4.01
FUSION,30/03/2021,290321,263,1,7.0,0.5,0.0,3.815,VAT9,0.32
FUSION,30/03/2021,300321,263,1,6.0,0.5,0.0,3.27,VAT9,0.27
Goodman Fielder,30/03/2021,A2108930111444611,706799200033,1,24.0,1.6425,0.0,42.9678,VAT9,3.55
Goodman Fielder,30/03/2021,A2108930111444611,706799200255,1,12.0,1.6425,0.0,21.4839,VAT9,1.77
oceanic,01/04/2021,3589,78,1,540.56,0.8486,0.0,500.0048,VAT9,41.28
Motibhai,01/04/2021,1180049287,93573030,1,250.0,0.285,0.0,77.6625,VAT9,6.41
Motibhai,01/04/2021,1180049287,93545037,1,90.0,0.7447,0.0,73.0518,VAT9,6.03
Motibhai,01/04/2021,1180049287,93573009,1,90.0,0.5347,0.0,52.4508,VAT9,4.33
Motibhai,01/04/2021,1180049287,93613323,1,150.0,0.285,0.0,46.5975,VAT9,3.85
CJ Patel,01/04/2021,2010785,70330600065,1,50.0,1.8101,0.0,98.645,VAT9,8.15
Tappoo Limited,01/04/2021,0161616,9414453905507,1,240.0,3.516,0.0,919.7856,VAT9,75.95
J Santa Ram stores Limited,01/04/2021,21002368,104,1,60.0,1.6667,0.0,109.0,VAT9,9.0
J Santa Ram stores Limited,01/04/2021,21002368,171,1,24.0,2.4425,0.0,63.8958,VAT9,5.28
Ashabhai,01/04/2021,I1487329,9416590000190,1,100.0,0.178,0.0,19.402,VAT9,1.6
Legends Distributors,01/04/2021,14990,5555001340105,1,30.0,8.6233,0.0,281.983,VAT9,23.28
Legends Distributors,01/04/2021,14990,302,1,150.0,1.7247,0.0,281.983,VAT9,23.28
Legends Distributors,01/04/2021,14990,5555001340082,1,30.0,6.899,0.0,225.5973,VAT9,18.63
Legends Distributors,01/04/2021,14990,5555001340044,1,30.0,2.5875,0.0,84.6058,VAT9,6.99
Legends Distributors,01/04/2021,14990,9200129100259,1,5.0,21.56,0.0,117.502,VAT9,9.7
Legends Distributors,01/04/2021,14990,9200129100044,1,100.0,2.5873,0.0,282.0157,VAT9,23.29
Legends Distributors,01/04/2021,14990,9200129100082,1,30.0,6.8995,0.0,225.6082,VAT9,18.63
Legends Distributors,01/04/2021,14990,9200129100112,1,10.0,9.487,0.0,103.4083,VAT9,8.54
Investment Legends,01/04/2021,23605,9310797257220,1,100.0,6.9036,0.0,752.4924,VAT9,62.13
Investment Legends,01/04/2021,23605,9310797282161,1,30.0,7.523,0.0,246.0021,VAT9,20.31
Investment Legends,01/04/2021,23605,9310797257237,1,50.0,13.807,0.0,752.4815,VAT9,62.13
Investment Legends,01/04/2021,23605,9310797246439,1,10.0,6.606,0.0,72.0054,VAT9,5.95
Market,01/04/2021,010421,2032,1,25.0,0.367,0.0,10.0062,VAT9,0.83
Coca Cola,03/04/2021,IN000326642,9416216283068,1,24.0,3.2033,0.0,83.7992,VAT9,6.92
Coca Cola,03/04/2021,IN000326642,9416216284102,1,16.0,4.0362,0.0,70.3922,VAT9,5.81
Coca Cola,03/04/2021,IN000326642,9416216001464,1,24.0,1.5254,0.0,39.9049,VAT9,3.29
Coca Cola,03/04/2021,IN000326642,9416216057324,1,72.0,1.9533,0.0,153.2976,VAT9,12.66
Coca Cola,03/04/2021,IN000326642,9416216283075,1,12.0,3.2033,0.0,41.8996,VAT9,3.46
Coca Cola,03/04/2021,IN000326642,9416216008999,1,12.0,3.2033,0.0,41.8996,VAT9,3.46
Coca Cola,03/04/2021,IN000326642,9416216009040,1,12.0,3.2033,0.0,41.8996,VAT9,3.46
Coca Cola,03/04/2021,IN000326642,9416216284133,1,16.0,4.0362,0.0,70.3922,VAT9,5.81
Coca Cola,03/04/2021,IN000326642,9416216009347,1,16.0,4.0362,0.0,70.3922,VAT9,5.81
Coca Cola,03/04/2021,IN000326642,9416216001723,1,24.0,1.5254,0.0,39.9049,VAT9,3.29
Coca Cola,03/04/2021,IN000326642,9416216057348,1,24.0,1.9533,0.0,51.0992,VAT9,4.22
Coca Cola,03/04/2021,IN000326642,9416216082074,1,24.0,1.9533,0.0,51.0992,VAT9,4.22
Coca Cola,03/04/2021,IN000326642,9416216015362,1,24.0,1.9533,0.0,51.0992,VAT9,4.22
Coca Cola,03/04/2021,IN000326642,9416216283051,1,12.0,3.2033,0.0,41.8996,VAT9,3.46
Coca Cola,03/04/2021,IN000326642,9416216284157,1,12.0,2.6908,0.0,35.1961,VAT9,2.91
Coca Cola,03/04/2021,IN000326642,9416216056471,1,24.0,1.9229,0.0,50.3035,VAT9,4.15
Coca Cola,03/04/2021,IN000326642,9416216075281,1,12.0,3.2875,0.0,43.0005,VAT9,3.55
Coca Cola,03/04/2021,IN000326642,9416216020458,1,12.0,2.385,0.0,31.1958,VAT9,2.58
Coca Cola,03/04/2021,IN000326642,9416216020434,1,12.0,2.385,0.0,31.1958,VAT9,2.58
Coca Cola,03/04/2021,IN000326642,1220000061545,1,24.0,2.5687,0.0,67.1985,VAT9,5.55
Coca Cola,03/04/2021,IN000326642,9416216050837,1,12.0,2.3167,0.0,30.302,VAT9,2.5
Coca Cola,03/04/2021,IN000326642,9416216050813,1,12.0,2.3167,0.0,30.302,VAT9,2.5
Coca Cola,03/04/2021,IN000326642,9416216033915,1,12.0,2.3167,0.0,30.302,VAT9,2.5
Coca Cola,03/04/2021,IN000326642,9416216002133,1,12.0,3.7158,0.0,48.6031,VAT9,4.01
Coca Cola,03/04/2021,IN000326642,9416216002768,1,12.0,3.7158,0.0,48.6031,VAT9,4.01
Ganga Prasad Peas,06/04/2021,030421,277,1,30.0,0.3672,0.0,12.0118,VAT9,0.99
FUSION,06/04/2021,060421,263,1,25.0,0.5,0.0,13.625,VAT9,1.13
Market,06/04/2021,040421,51,1,60.0,0.9174,0.0,59.9936,VAT9,4.95
Paradise Beverages,07/04/2021,CUI-055531,9421902692901,1,48.0,2.0004,0.0,104.6618,VAT9,8.64
Paradise Beverages,07/04/2021,CUI-055531,9421014525500,1,120.0,2.0004,0.0,261.6545,VAT9,21.6
Paradise Beverages,07/04/2021,CUI-055531,9421014525302,1,1200.0,3.9208,0.0,5128.4064,VAT9,423.45
Paradise Beverages,07/04/2021,CUI-055531,9421902692000,1,24.0,1.9419,0.0,50.8049,VAT9,4.19
Paradise Beverages,07/04/2021,CUI-055531,9421902692017,1,120.0,3.7517,0.0,490.718,VAT9,40.52
Paradise Beverages,07/04/2021,CUI-055531,9421902692758,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,07/04/2021,CUI-055531,9421902692765,1,48.0,2.5567,0.0,133.7648,VAT9,11.04
Paradise Beverages,07/04/2021,CUI-055531,9421902692161,1,24.0,2.5567,0.0,66.8824,VAT9,5.52
Paradise Beverages,07/04/2021,CUI-055531,9421902692437,1,120.0,3.3821,0.0,442.3765,VAT9,36.53
CJ Patel,07/04/2021,2016673,70330600065,1,50.0,1.81,0.0,98.645,VAT9,8.15
Market,07/04/2021,060421,51,1,100.0,0.5505,0.0,60.0,VAT9,4.95
Paradise Beverages,07/04/2021,CUI-055123,9421902692901,1,240.0,2.0004,0.0,523.309,VAT9,43.21
Paradise Beverages,07/04/2021,CUI-055123,9421014525500,1,240.0,2.0004,0.0,523.309,VAT9,43.21
Paradise Beverages,07/04/2021,CUI-055123,9421014525302,1,1200.0,3.9208,0.0,5128.4064,VAT9,423.45
Paradise Beverages,07/04/2021,CUI-055123,9421902692000,1,240.0,1.9419,0.0,508.0054,VAT9,41.95
Paradise Beverages,07/04/2021,CUI-055123,9421902692017,1,600.0,3.7517,0.0,2453.6118,VAT9,202.59
Paradise Beverages,07/04/2021,CUI-055123,9421902692888,1,120.0,1.982,0.0,259.2456,VAT9,21.41
Paradise Beverages,07/04/2021,CUI-055123,9421902692758,1,120.0,2.5567,0.0,334.412,VAT9,27.61
Paradise Beverages,07/04/2021,CUI-055123,9421902692741,1,24.0,2.5567,0.0,66.8824,VAT9,5.52
Paradise Beverages,07/04/2021,CUI-055123,9421902692765,1,120.0,2.5567,0.0,334.412,VAT9,27.61
Paradise Beverages,07/04/2021,CUI-055123,9421902692161,1,120.0,2.5567,0.0,334.412,VAT9,27.61
Paradise Beverages,07/04/2021,CUI-055123,9421902692123,1,120.0,2.5567,0.0,334.412,VAT9,27.61
Paradise Beverages,07/04/2021,CUI-055123,9421902692864,1,120.0,2.5567,0.0,334.412,VAT9,27.61
Paradise Beverages,07/04/2021,CUI-055123,9421902692437,1,120.0,3.3821,0.0,442.3765,VAT9,36.53
Paradise Beverages,07/04/2021,CUI-055123,9421901704841,1,24.0,23.3363,0.0,610.4763,VAT9,50.41
